text,label
berpikir tentang kematian sepanjang waktu merasa sendirian ingin seseorang mencintai seseorang mencintaiku,Karier/Motivasi
berpikir tentang kematian sepanjang waktu merasa sendirian ingin seseorang mencintai seseorang mencintaiku,Karier/Motivasi
tunangan menderita kecemasan depresi parah dia memiliki sebagian besar hidupnya kecemasannya tempat umum terburuk menjadi titik mana dia bernafas atau bergerak kadang kadang dia bahkan pergi kamar kecil dia memegang kencingnya sampai perutnya sakit atau dia kesal dia meringkuk sudut sudut mal mengalami serangan panik dia makan atau minum depan umum jika dia mengalami serangan panik atau menangis dia menempel padaku menghindari segalanya semua orang depresinya berkobar entah mana membuatnya menjadi sangat bunuh diri merugikan diri sendiri dia benar benar sakit kecemasan takut sampai sampai bahkan membuatnya makan minum meninggalkan tempat tidur atau pergi luar dia selalu memberi tahu dia tumbuh sekitar banyak pertempuran takut bahwa membuatnya takut suara keras berteriak konflik bahkan berbicara orang asing depan umum dia menolak pergi toko kecuali bersamanya berbicara kasir untuknya dia sangat takut sehingga aku bahkan membuatnya mengemudi dia ingin mendapatkan lisensi dia takut mencoba mengemudi beberapa orang merekomendasikan obat tetapi percaya hanya menutupi penyakitnya menyelesaikannya ingin tunangan dipompa obat obatan percaya seekor anjing pelayanan psikiatris menjadi taruhan terbaik untuknya ketika kami pertama kali bertemu pudel sering menenangkannya dia mengeluarkan anjing setiap kali kami keluar dia tampak lebih tenang lebih bahagia dia perlahan makan anjing sepertinya membuatnya merasa jauh lebih baik khawatir ingin membantunya tanpa obat,Relasi Sosial
menganggur hanya pindah disetujui tempat tinggal kesalahan masa lalu mengikuti sampai hari ini tertekan hampir kehilangan pasangan kewalahan kesulitan berfungsi setiap hari melihat cahaya ujung terowongan ini membutuhkan bantuan melihat gunanya lelucon ini beberapa lelucon panggilan,Kesehatan Mental
seharusnya tinggal sini selama sisa kehidupan akademis tetapi pernah menyukainya sini bahkan bahkan sebelum datang pernah merasa seperti milik merindukan negara setiap detik empat bulan terakhir hanya sengsara bertambah berat badan melakukan menangis berjam jam berturut turut apakah sudah waktunya pulang atau hanya kejutan budaya,Pendidikan
sekolah menengah telah menghadapi masalah kecemasan akhir akhir ini setiap kali hampir menjalin hubungan semacam kecemasan mengambil alih menjaga hubungan kecemasan ini membuat depresi kadang kadang bahkan membuat ingin muntah sementara semihubungan harus menyenangkan bagi ini mimpi buruk sampai dasar pernah mengalami ini sebelumnya harus meninggalkan semihubungan menghindari muntah setiap kali melakukan kontak naksir alasan balik ini apakah masalah saraf besar apakah ketakutan hubungan buruk meskipun cukup siap berada satu ingin sampai dasar ini masa depan lebih cerah mana berada satu minum obat memiliki keinginan telah membaca forum telah membicarakan masalah ini saudara perempuan telah menghadapi masalah serupa,Relasi Sosial
baru saja keluar hubungan dua tahun putus pacar dia menunjukkan kasih sayang sama sekali dia berbicara wanita lain berbohong tentang hal mendorong pergi menyakiti tetapi masih mencintainya beberapa hari setelah perpisahan kami dia berbicara seseorang baru dia bilang dia yakin apakah dia mencintaiku menangis selama beberapa hari kehilangan nafsu makan tidur seluruh hubungan kami hanyalah kami kami punya teman aku dia melawan dunia kami berbicara orang lain kami hanya ingin berbicara satu sama lain kami nongkrong terus menerus melompati tidur setiap malam kemudian ketika memotong diri sendiri kami berbicara skype dia menangis mengatakan kepada aku masih cinta padamu aku pernah berhenti mencintaimu aku menangis bertanya beberapa kali apakah dia mencintai meminta memastikan dia hanya mengatakan sangat tertekan dia berjanji meyakinkan bahwa dia mencintaiku dia datang setelah kami berhubungan seks dia ingin dia pergi rumah malam memberitahuku bahwa dia mencintaiku dia berbohong dia takut dia bilang aku menarik aku cantik baginya aku berubah dia juga mengatakan kepada bahwa dia yakin dia pernah mencintaiku lagi masih mencintainya mencintainya cara berhenti hanya mengetahui bahwa orang lain bersamanya menyakiti bahwa cukup baik bahwa lagi cantik menyakiti pikir membutuhkan terapis tetapi tahu apakah harus melakukannya,Relasi Sosial
seorang teman mengambil psikologi menyarankan agar pergi dokter memeriksa apakah memiliki gangguan depresi besar takut konsekuensi melakukannya jika didiagnosis gangguan depresi besar tidakkah ada catatan pernah menjadi penasihat bersama daftar hal hal lain mungkin dilarang juga takut mengambil antidepresi tahun ini dokter memberi beberapa pinggul terkilir memiliki reaksi parah pingsan beberapa saat setelah mengambilnya semua orang kenal telah mengambil antidepresi mengatakan ide buruk sekitar anda lebih baik mendapatkan perawatan tanpa khawatir mungkin membawa klinik memaksa minum obat dapat membuat keputusan sendiri terlalu bunuh diri tetapi juga benar benar menjaga diri sendiri seseorang juga mengatakan kepada bahwa masih menggunakan terapi electroshock tertarik bertanyatanya apakah lebih baik hanya mendapatkan swadaya menyelesaikan masalah sendiri hanya saja telah berantakan emosional sejak masih sekolah dasar sudah lulus sekarang mencoba tetap positif bahagia tetapi dapat menyangkal masih baik,Relasi Sosial
punya teman sejati punya pacar membuat jengkel tetapi mencintai sampai mati aku mendorongnya pergi mendorongku pergi kami mengalami perpisahan punya siapa siapa,Relasi Sosial
sudah dirawat rumah sakit dua kali sekali bulan lalu bantuan psikiatris sedang minum obat tetapi berjuang melawan pikiran negatif ketakutan rasional kesepian orang orang sekitar banyak membantu,Relasi Sosial
mengalami perceraian istri selama tiga tahun kenal sejak kelas telah terlibat selama tujuh tahun kami baru saja memiliki bayi tujuh bulan lalu pernah bergaul ibu tinggal bersama selama bertahun tahun sekarang kembali ibu punya tempat pergi perceraian ini menjulang patah hati jatuh depresi belum melihat anak beberapa saat mengalami mimpi baik buruk merasa dibenci bisakah anda membantu bisakah anda campur tangan bisakah berbicara seseorang,Relasi Sosial
telah didiagnosis adhd episode depresi manik berpengalaman memiliki masalah manajemen kemarahan rupanya juga memiliki kepribadian aneh bipolar split benar benar bahagia,Relasi Sosial
menikah sosiopat narsisis selama tahun selama waktu manajer umum dulu membantunya secara finansial cara lain ketika kami bersama tetapi segalanya mulai berubah dia menguras secara emosional seksual kehilangan semangat dulu orang sangat bahagia tetapi sekarang penyendiri meninggalkannya pindah negara bagian lain saat ini bekerja server membuat kurang percaya diri sendiri merasa kasihan diri sendiri tetapi tahu harus berbuat ketika memiliki masalah uang dia membantu dia benar benar menikmati melihat mengalami kesulitan hidup butuh bantuan,Relasi Sosial
selalu merasa seperti cukup baik secara harfiah sangat sulit hidup tahu berbicara orang tua tentang hal,Parenting/Keluarga
mengalami depresi manik musim panas lalu sangat buruk mengalami mimpi buruk berulang menghindari pun memberi perasaan sama seperti lakukan musim panas,Karier/Motivasi
mengalami depresi manik musim panas lalu sangat buruk mengalami mimpi buruk berulang menghindari pun memberi perasaan sama seperti lakukan musim panas,Karier/Motivasi
dokter berpikir bahwa menemui psikiater membantu depresi kecemasan sekarang kecemasan lebih buruk harus lakukan menulis sini telah mengambil setiap kekuatan tersisa,Pendidikan
selalu turun keluar mungkinkah ini depresi pascapersalinan,Relasi Sosial
hubungan terakhir telah berakhir mengerikan baru saja naik meninggalkan salah satu pernah tutup membuat hancur secara emosional tahu ada sesuatu salah tetapi tahu cara mulai mencoba memperbaiki diri masuk negara negara tertekan seperti ini setiap kali orang sayangi terlalu sibuk bersama tahu bahwa boleh bertindak seperti orang benar benar sibuk tetapi merasa seperti melakukannya hanya ingin berada sekitar,Parenting/Keluarga
tahu salah kadang kadang sangat bahagia bersemangat berbicara cepat ingin melakukan sesuatu tapi akhir akhir ini sudah begadang tidur terlalu banyak bergaul teman teman benar benar memilikinya merasakan berharga ingin melakukan pun tertarik pun biasanya lakukan hanyalah tinggal kamar ingin bahagia ingin bersikap baik ada denganku,Parenting/Keluarga
telah hidup selama beberapa saat depresi tetapi segalanya menjadi jauh lebih baik tetapi begitu sulit mengatasi kecemasan isolasi sosial,Relasi Sosial
keadaan depresi sekarang siapa berbicara sakit banyak rasa sakit menangis tahu mana harus berpaling,Karier/Motivasi
telah menikah selama tahun punya dua anak selama tahun menikah suami selingkuh dua kali kedua kalinya benar benar sampai paling rendah menyakitinya kembali kami berkomunikasi sebaik inginkan harus lakukan,Relasi Sosial
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
ketika berada kerumunan besar marah berurusan orang terlalu menyukai orang lain lebih suka hewan membuat gugup takut terbangun malam hari berpikir berbicara kepala hampir selalu membuat diri merasa buruk menangis memiliki lebih banyak konversi kepala daripada lakukan orang orang sebenarnya tahu salah merasa seperti ini harus lakukan,Parenting/Keluarga
terkadang berhenti memikirkan kehidupan setelah kematian dibesarkan agama mengajarkan bahwa hidup selamanya baik neraka atau surga ketika berpikir hidup selamanya bahkan jika surga seharusnya baik merasa kewalahan suka pikiran hidup selamanya selamanya terkadang mendapatkan pemikiran pikiran pikiran pikiran menyebabkan kepanikan kecemasan apakah gila berpikir pikiran ini normal,Karier/Motivasi
terkadang berhenti memikirkan kehidupan setelah kematian dibesarkan agama mengajarkan bahwa hidup selamanya baik neraka atau surga ketika berpikir hidup selamanya bahkan jika surga seharusnya baik merasa kewalahan suka pikiran hidup selamanya selamanya terkadang mendapatkan pemikiran pikiran pikiran pikiran menyebabkan kepanikan kecemasan apakah gila berpikir pikiran ini normal,Karier/Motivasi
terkadang berhenti memikirkan kehidupan setelah kematian dibesarkan agama mengajarkan bahwa hidup selamanya baik neraka atau surga ketika berpikir hidup selamanya bahkan jika surga seharusnya baik merasa kewalahan suka pikiran hidup selamanya selamanya terkadang mendapatkan pemikiran pikiran pikiran pikiran menyebabkan kepanikan kecemasan apakah gila berpikir pikiran ini normal,Karier/Motivasi
